"mature_mirna_id","hgnc_symbol"
"hsa-miR-148b-3p","EYA4"
"hsa-miR-148b-3p","CDKN1A"
"hsa-miR-148b-3p","HMGB1"
"hsa-miR-148b-3p","SNAI2"
"hsa-miR-148b-3p","TMEM14A"
"hsa-miR-148b-3p","CYB5R4"
"hsa-miR-148b-3p","KLHL12"
"hsa-miR-148b-3p","HSP90B1"
"hsa-miR-148b-3p","CEBPG"
"hsa-miR-148b-3p","BAX"
"hsa-miR-148b-3p","AGO2"
"hsa-miR-148b-3p","CCNA2"
"hsa-miR-148b-3p","DNMT1"
"hsa-miR-148b-3p","GNAI2"
"hsa-miR-148b-3p","MCM10"
"hsa-miR-148b-3p","ITGA5"
"hsa-miR-148b-3p","RUNX3"
"hsa-miR-148b-3p","SLC7A11"
"hsa-miR-148b-3p","DDX6"
"hsa-miR-148b-3p","ACVR1"
"hsa-miR-148b-3p","ALCAM"
"hsa-miR-148b-3p","ALPI"
"hsa-miR-148b-3p","APBA2"
"hsa-miR-148b-3p","APBB1"
"hsa-miR-148b-3p","APBB2"
"hsa-miR-148b-3p","STS"
"hsa-miR-148b-3p","FXYD2"
"hsa-miR-148b-3p","BIK"
"hsa-miR-148b-3p","BPGM"
"hsa-miR-148b-3p","CCNC"
"hsa-miR-148b-3p","CCT6A"
"hsa-miR-148b-3p","CPA3"
"hsa-miR-148b-3p","DCK"
"hsa-miR-148b-3p","DLG2"
"hsa-miR-148b-3p","DLX6"
"hsa-miR-148b-3p","DPT"
"hsa-miR-148b-3p","EPB41"
"hsa-miR-148b-3p","FCAR"
"hsa-miR-148b-3p","FLOT2"
"hsa-miR-148b-3p","GAS1"
"hsa-miR-148b-3p","GDF9"
"hsa-miR-148b-3p","GDNF"
"hsa-miR-148b-3p","GFRA1"
"hsa-miR-148b-3p","HCCS"
"hsa-miR-148b-3p","HLA-A"
"hsa-miR-148b-3p","HMGB3"
"hsa-miR-148b-3p","HMOX1"
"hsa-miR-148b-3p","HSP90AA1"
"hsa-miR-148b-3p","IL13RA2"
"hsa-miR-148b-3p","INHBA"
"hsa-miR-148b-3p","KCNJ6"
"hsa-miR-148b-3p","KLRC1"
"hsa-miR-148b-3p","LHCGR"
"hsa-miR-148b-3p","ABLIM1"
"hsa-miR-148b-3p","LIPC"
"hsa-miR-148b-3p","LNPEP"
"hsa-miR-148b-3p","LOXL1"
"hsa-miR-148b-3p","LPL"
"hsa-miR-148b-3p","MATN3"
"hsa-miR-148b-3p","MAZ"
"hsa-miR-148b-3p","MEP1B"
"hsa-miR-148b-3p","MAP3K9"
"hsa-miR-148b-3p","MYF5"
"hsa-miR-148b-3p","NDN"
"hsa-miR-148b-3p","NPTX1"
"hsa-miR-148b-3p","PDZK1"
"hsa-miR-148b-3p","PIK3CG"
"hsa-miR-148b-3p","PPP1R3A"
"hsa-miR-148b-3p","PRKAA1"
"hsa-miR-148b-3p","PRNP"
"hsa-miR-148b-3p","PROX1"
"hsa-miR-148b-3p","PSG2"
"hsa-miR-148b-3p","PTGER2"
"hsa-miR-148b-3p","RAB3B"
"hsa-miR-148b-3p","RORC"
"hsa-miR-148b-3p","SAG"
"hsa-miR-148b-3p","CCL11"
"hsa-miR-148b-3p","CCL17"
"hsa-miR-148b-3p","CCL19"
"hsa-miR-148b-3p","CXCL5"
"hsa-miR-148b-3p","SLC22A3"
"hsa-miR-148b-3p","SMARCA1"
"hsa-miR-148b-3p","SNRPD1"
"hsa-miR-148b-3p","SOX11"
"hsa-miR-148b-3p","SSR3"
"hsa-miR-148b-3p","UGT8"
"hsa-miR-148b-3p","FXR1"
"hsa-miR-148b-3p","NME5"
"hsa-miR-148b-3p","MYOM1"
"hsa-miR-148b-3p","ATP6AP2"
"hsa-miR-148b-3p","TRDN"
"hsa-miR-148b-3p","MRPL28"
"hsa-miR-148b-3p","DMRT2"
"hsa-miR-148b-3p","SLC12A7"
"hsa-miR-148b-3p","UTS2"
"hsa-miR-148b-3p","MORF4L1"
"hsa-miR-148b-3p","KIF2C"
"hsa-miR-148b-3p","DNAJB4"
"hsa-miR-148b-3p","ADAMTS6"
"hsa-miR-148b-3p","CD300A"
"hsa-miR-148b-3p","MAST1"
"hsa-miR-148b-3p","CLUAP1"
"hsa-miR-148b-3p","TNRC6B"
"hsa-miR-148b-3p","ARL6IP1"
"hsa-miR-148b-3p","SYNE2"
"hsa-miR-148b-3p","ZDHHC17"
"hsa-miR-148b-3p","NCS1"
"hsa-miR-148b-3p","LEPROTL1"
"hsa-miR-148b-3p","SNAPIN"
"hsa-miR-148b-3p","PDSS1"
"hsa-miR-148b-3p","SUMF2"
"hsa-miR-148b-3p","CDH20"
"hsa-miR-148b-3p","GMPPB"
"hsa-miR-148b-3p","NOX4"
"hsa-miR-148b-3p","IL21R"
"hsa-miR-148b-3p","NCKIPSD"
"hsa-miR-148b-3p","BCL11A"
"hsa-miR-148b-3p","SLC38A2"
"hsa-miR-148b-3p","RHOF"
"hsa-miR-148b-3p","AHI1"
"hsa-miR-148b-3p","MTMR10"
"hsa-miR-148b-3p","HEMGN"
"hsa-miR-148b-3p","DNAH3"
"hsa-miR-148b-3p","PCDHA4"
"hsa-miR-148b-3p","MUC13"
"hsa-miR-148b-3p","CA10"
"hsa-miR-148b-3p","RTN4"
"hsa-miR-148b-3p","CPNE5"
"hsa-miR-148b-3p","AVPI1"
"hsa-miR-148b-3p","RAPH1"
"hsa-miR-148b-3p","NPEPL1"
"hsa-miR-148b-3p","TBL1XR1"
"hsa-miR-148b-3p","ASB13"
"hsa-miR-148b-3p","TUBAL3"
"hsa-miR-148b-3p","CCDC92"
"hsa-miR-148b-3p","ADAM33"
"hsa-miR-148b-3p","ST6GALNAC5"
"hsa-miR-148b-3p","TMEM47"
"hsa-miR-148b-3p","CALN1"
"hsa-miR-148b-3p","ROPN1L"
"hsa-miR-148b-3p","RAB34"
"hsa-miR-148b-3p","IQCG"
"hsa-miR-148b-3p","MT4"
"hsa-miR-148b-3p","PHLDB2"
"hsa-miR-148b-3p","STARD13"
"hsa-miR-148b-3p","NXPE3"
"hsa-miR-148b-3p","CAPN13"
"hsa-miR-148b-3p","TPTE2"
"hsa-miR-148b-3p","CTHRC1"
"hsa-miR-148b-3p","TGM7"
"hsa-miR-148b-3p","ZPLD1"
"hsa-miR-148b-3p","ABCA13"
"hsa-miR-148b-3p","RAB12"
"hsa-miR-148b-3p","MKX"
"hsa-miR-148b-3p","EOGT"
"hsa-miR-148b-3p","IGSF10"
"hsa-miR-148b-3p","SLC6A19"
"hsa-miR-148b-3p","MTX3"
"hsa-miR-148b-3p","IGFBPL1"
"hsa-miR-148b-3p","ANKUB1"
"hsa-miR-148b-3p","NEURL4"
"hsa-miR-148b-3p","TUBG1"
"hsa-miR-148b-3p","PIK3R3"
"hsa-miR-148b-3p","SLC2A1"
"hsa-miR-148b-3p","RALY"
"hsa-miR-148b-3p","GLRX5"
"hsa-miR-148b-3p","RBM38"
"hsa-miR-148b-3p","ZDHHC6"
"hsa-miR-148b-3p","MT-ND2"
"hsa-miR-148b-3p","SARAF"
"hsa-miR-148b-3p","ARMT1"
"hsa-miR-148b-3p","TMEM266"
"hsa-miR-148b-3p","FYB2"
"hsa-miR-148b-3p","MARCHF2"
"hsa-miR-148b-3p","OBI1"
"hsa-miR-148b-3p","RTL3"
"hsa-miR-148b-3p","CCDC197"
"hsa-miR-331-3p","NFIB"
"hsa-miR-331-3p","TSKU"
"hsa-miR-331-3p","NACC1"
"hsa-miR-331-3p","DDX6"
"hsa-miR-331-3p","SMG5"
"hsa-miR-331-3p","EPHA7"
"hsa-miR-331-3p","GAPDH"
"hsa-miR-331-3p","GRSF1"
"hsa-miR-331-3p","HNRNPH1"
"hsa-miR-331-3p","MAZ"
"hsa-miR-331-3p","HNRNPM"
"hsa-miR-331-3p","PMAIP1"
"hsa-miR-331-3p","RPL29"
"hsa-miR-331-3p","RPS2"
"hsa-miR-331-3p","RPS12"
"hsa-miR-331-3p","SLC1A5"
"hsa-miR-331-3p","VAV2"
"hsa-miR-331-3p","PTP4A2"
"hsa-miR-331-3p","TAOK2"
"hsa-miR-331-3p","NCAPD2"
"hsa-miR-331-3p","HIC2"
"hsa-miR-331-3p","KDM6B"
"hsa-miR-331-3p","COTL1"
"hsa-miR-331-3p","TNPO2"
"hsa-miR-331-3p","GIGYF1"
"hsa-miR-331-3p","GNPNAT1"
"hsa-miR-331-3p","TMEM101"
"hsa-miR-331-3p","ZNF503"
"hsa-miR-331-3p","UBE2Q2"
"hsa-miR-331-3p","TJAP1"
"hsa-miR-331-3p","TRIM65"
"hsa-miR-331-3p","TCP1"
"hsa-miR-331-3p","SLC25A4"
"hsa-miR-331-3p","DEF8"
"hsa-miR-331-3p","PGAM1"
"hsa-miR-331-3p","AAK1"
"hsa-miR-331-3p","VPS11"
"hsa-miR-331-3p","PHF23"
"hsa-miR-331-3p","POLDIP3"
"hsa-miR-331-3p","AARS1"
"hsa-miR-324-5p","SYNGR2"
"hsa-miR-324-5p","UBE2I"
"hsa-miR-324-5p","GLI1"
"hsa-miR-324-5p","SMO"
"hsa-miR-324-5p","XPO6"
"hsa-miR-324-5p","ACTB"
"hsa-miR-324-5p","VPS51"
"hsa-miR-324-5p","CFL1"
"hsa-miR-324-5p","GNB1"
"hsa-miR-324-5p","MSH6"
"hsa-miR-324-5p","HOXA9"
"hsa-miR-324-5p","MKLN1"
"hsa-miR-324-5p","PPIA"
"hsa-miR-324-5p","PSME1"
"hsa-miR-324-5p","UGT8"
"hsa-miR-324-5p","ZBED1"
"hsa-miR-324-5p","PSME3"
"hsa-miR-324-5p","TUBA1B"
"hsa-miR-324-5p","TACC3"
"hsa-miR-324-5p","SF3B2"
"hsa-miR-324-5p","RER1"
"hsa-miR-324-5p","BTN3A1"
"hsa-miR-324-5p","SPEN"
"hsa-miR-324-5p","GIGYF1"
"hsa-miR-324-5p","RAPH1"
"hsa-miR-324-5p","AHNAK"
"hsa-miR-324-5p","SLITRK4"
"hsa-miR-324-5p","DEF8"
"hsa-miR-324-5p","TUFM"
"hsa-miR-324-5p","SAP30BP"
"hsa-miR-324-5p","TRPC4AP"
"hsa-miR-324-5p","GANAB"
"hsa-miR-324-5p","MZT2A"
"hsa-miR-324-5p","PSMD4"
"hsa-miR-324-5p","ADGRB2"
"hsa-miR-324-3p","DVL2"
"hsa-miR-324-3p","NEK9"
"hsa-miR-324-3p","NFE2L1"
"hsa-miR-324-3p","FEN1"
"hsa-miR-324-3p","CD151"
"hsa-miR-324-3p","EEF1A1"
"hsa-miR-324-3p","EFNA1"
"hsa-miR-324-3p","MKNK2"
"hsa-miR-324-3p","POU2F1"
"hsa-miR-324-3p","RPL10"
"hsa-miR-324-3p","SRF"
"hsa-miR-324-3p","EIF3B"
"hsa-miR-324-3p","DAZAP2"
"hsa-miR-324-3p","HUWE1"
"hsa-miR-324-3p","KDM6B"
"hsa-miR-324-3p","FBXL2"
"hsa-miR-324-3p","RBM26"
"hsa-miR-324-3p","VOPP1"
"hsa-miR-324-3p","FAXC"
"hsa-miR-324-3p","NACC2"
"hsa-miR-324-3p","U2AF2"
"hsa-miR-324-3p","CIZ1"
"hsa-miR-324-3p","COX7C"
"hsa-miR-324-3p","FASN"
"hsa-miR-324-3p","RAB7A"
"hsa-miR-324-3p","HSPA8"
"hsa-miR-324-3p","KLHDC2"
"hsa-miR-324-3p","AAK1"
"hsa-miR-324-3p","EMC10"
"hsa-miR-324-3p","RPL10A"
"hsa-miR-324-3p","ATP5IF1"
"hsa-miR-338-3p","SOX4"
"hsa-miR-338-3p","SMO"
"hsa-miR-338-3p","FOS"
"hsa-miR-338-3p","MMP2"
"hsa-miR-338-3p","MSN"
"hsa-miR-338-3p","ZBTB18"
"hsa-miR-338-3p","MRPS23"
"hsa-miR-338-3p","CCDC14"
"hsa-miR-338-3p","TRAF7"
"hsa-miR-338-3p","ZDHHC18"
"hsa-miR-133b","PTBP2"
"hsa-miR-133b","HCN2"
"hsa-miR-133b","MET"
"hsa-miR-133b","FSCN1"
"hsa-miR-133b","PKM"
"hsa-miR-133b","PTPRK"
"hsa-miR-133b","STK3"
"hsa-miR-345-5p","CDKN1A"
"hsa-miR-345-5p","NTRK3"
"hsa-miR-345-5p","EIF1AX"
"hsa-miR-345-5p","DAZAP2"
"hsa-miR-345-5p","METTL21A"
"hsa-miR-345-5p","ZNF106"
"hsa-miR-423-3p","TAGLN2"
"hsa-miR-423-3p","CDKN1A"
"hsa-miR-423-3p","SET"
"hsa-miR-423-3p","WNK1"
"hsa-miR-423-3p","CALR"
"hsa-miR-423-3p","NUBP1"
"hsa-miR-423-3p","PML"
"hsa-miR-423-3p","PTMS"
"hsa-miR-423-3p","RPLP1"
"hsa-miR-423-3p","ATXN7"
"hsa-miR-423-3p","EIF3B"
"hsa-miR-423-3p","YWHAQ"
"hsa-miR-423-3p","NUP210"
"hsa-miR-423-3p","ABHD12"
"hsa-miR-423-3p","RAP2C"
"hsa-miR-423-3p","WIZ"
"hsa-miR-423-3p","KLHL15"
"hsa-miR-423-3p","PUS3"
"hsa-miR-423-3p","CENPM"
"hsa-miR-423-3p","POLR3H"
"hsa-miR-423-3p","KIAA1671"
"hsa-miR-423-3p","EWSR1"
"hsa-miR-423-3p","FEM1A"
"hsa-miR-423-3p","B4GALNT3"
"hsa-miR-423-3p","MT-CYB"
"hsa-miR-423-3p","TENT4A"
"hsa-miR-425-3p","PLCG2"
"hsa-miR-429","PTEN"
"hsa-miR-429","ZEB1"
"hsa-miR-429","SESN1"
"hsa-miR-429","MYC"
"hsa-miR-429","JUN"
"hsa-miR-429","SHC1"
"hsa-miR-429","FSCN1"
"hsa-miR-429","BAP1"
"hsa-miR-429","ERRFI1"
"hsa-miR-429","HOXB5"
"hsa-miR-429","PAK2"
"hsa-miR-429","PLCG1"
"hsa-miR-429","PMAIP1"
"hsa-miR-429","TIMP2"
"hsa-miR-429","UBE2D1"
"hsa-miR-429","ONECUT2"
"hsa-miR-429","RASSF2"
"hsa-miR-429","RASSF8"
"hsa-miR-429","ZFPM2"
"hsa-miR-429","OSTM1"
"hsa-miR-429","NRBP1"
"hsa-miR-429","RIN2"
"hsa-miR-429","VAC14"
"hsa-miR-429","RAP2C"
"hsa-miR-429","SHCBP1"
"hsa-miR-429","TUBB"
"hsa-miR-429","GPX8"
"hsa-miR-429","TUBB2A"
"hsa-miR-429","SEPTIN7"
"hsa-miR-449a","E2F3"
"hsa-miR-449a","CDC25A"
"hsa-miR-449a","MYC"
"hsa-miR-449a","CDK4"
"hsa-miR-449a","SIRT1"
"hsa-miR-449a","MET"
"hsa-miR-449a","NFE2L1"
"hsa-miR-449a","CRIP2"
"hsa-miR-449a","FLOT2"
"hsa-miR-449a","MKNK2"
"hsa-miR-449a","HDAC1"
"hsa-miR-449a","LDHA"
"hsa-miR-449a","MKLN1"
"hsa-miR-449a","POU2F1"
"hsa-miR-449a","KMT2D"
"hsa-miR-449a","FKBP8"
"hsa-miR-449a","GMNN"
"hsa-miR-449a","GIGYF1"
"hsa-miR-449a","PEG10"
"hsa-miR-449a","SLC4A2"
"hsa-miR-449a","CCN5"
"hsa-miR-191-3p","TBC1D9B"
"hsa-miR-191-3p","MIDN"
"hsa-miR-369-5p","DNMT3B"
"hsa-miR-433-3p","NINJ1"
"hsa-miR-433-3p","STARD7"
"hsa-miR-329-3p","TIAM1"
"hsa-miR-329-3p","BHLHE40"
"hsa-miR-329-3p","C1orf216"
"hsa-miR-451a","MYC"
"hsa-miR-409-5p","VLDLR"
"hsa-miR-376b-3p","ACVR1C"
"hsa-miR-483-3p","PGM3"
"hsa-miR-483-3p","RAB5B"
"hsa-miR-483-3p","SURF4"
"hsa-miR-483-3p","MAPKAPK2"
"hsa-miR-483-3p","EI24"
"hsa-miR-483-3p","BASP1"
"hsa-miR-484","SLC16A1"
"hsa-miR-484","HOXA5"
"hsa-miR-484","HSP90B1"
"hsa-miR-484","NFE2L1"
"hsa-miR-484","YWHAZ"
"hsa-miR-484","PA2G4"
"hsa-miR-484","ATP1A2"
"hsa-miR-484","TTYH3"
"hsa-miR-484","DDX6"
"hsa-miR-484","PARP1"
"hsa-miR-484","ATP1A1"
"hsa-miR-484","SERPINH1"
"hsa-miR-484","CFL1"
"hsa-miR-484","EIF4A1"
"hsa-miR-484","GAPDH"
"hsa-miR-484","MSH6"
"hsa-miR-484","GTF2H3"
"hsa-miR-484","HSP90AA1"
"hsa-miR-484","HSP90AB1"
"hsa-miR-484","ILF2"
"hsa-miR-484","IVD"
"hsa-miR-484","LETM1"
"hsa-miR-484","M6PR"
"hsa-miR-484","MCM5"
"hsa-miR-484","MCM7"
"hsa-miR-484","KMT2A"
"hsa-miR-484","MYO5A"
"hsa-miR-484","HNRNPM"
"hsa-miR-484","NONO"
"hsa-miR-484","PRDX1"
"hsa-miR-484","PGD"
"hsa-miR-484","PKM"
"hsa-miR-484","PLOD1"
"hsa-miR-484","POLR2A"
"hsa-miR-484","PRPS1"
"hsa-miR-484","RFX5"
"hsa-miR-484","RPL5"
"hsa-miR-484","RPLP0"
"hsa-miR-484","SUPT5H"
"hsa-miR-484","TKT"
"hsa-miR-484","ZNF202"
"hsa-miR-484","PSMG1"
"hsa-miR-484","SQSTM1"
"hsa-miR-484","NOLC1"
"hsa-miR-484","DLG5"
"hsa-miR-484","SLK"
"hsa-miR-484","TSPAN3"
"hsa-miR-484","RTN3"
"hsa-miR-484","CRTAP"
"hsa-miR-484","STIP1"
"hsa-miR-484","ADRM1"
"hsa-miR-484","HIC2"
"hsa-miR-484","BRD4"
"hsa-miR-484","DNPEP"
"hsa-miR-484","ORC6"
"hsa-miR-484","TMEM184B"
"hsa-miR-484","BLOC1S6"
"hsa-miR-484","UQCRQ"
"hsa-miR-484","GIT1"
"hsa-miR-484","ANAPC7"
"hsa-miR-484","PTRH2"
"hsa-miR-484","NUP54"
"hsa-miR-484","NLE1"
"hsa-miR-484","GATAD2B"
"hsa-miR-484","KMT2C"
"hsa-miR-484","CHTF18"
"hsa-miR-484","GIGYF1"
"hsa-miR-484","MRPS24"
"hsa-miR-484","VKORC1"
"hsa-miR-484","RBM42"
"hsa-miR-484","HECTD3"
"hsa-miR-484","DHX40"
"hsa-miR-484","YRDC"
"hsa-miR-484","EMC6"
"hsa-miR-484","R3HDM4"
"hsa-miR-484","AMER1"
"hsa-miR-484","HNRNPA3"
"hsa-miR-484","CHSY3"
"hsa-miR-484","LIN28B"
"hsa-miR-484","MGAT4B"
"hsa-miR-484","DSTN"
"hsa-miR-484","POLR3H"
"hsa-miR-484","GPR155"
"hsa-miR-484","URGCP"
"hsa-miR-484","JMJD6"
"hsa-miR-484","SH2B1"
"hsa-miR-484","ZFYVE21"
"hsa-miR-484","SLC19A1"
"hsa-miR-484","APEX1"
"hsa-miR-484","XRCC6"
"hsa-miR-484","CBR1"
"hsa-miR-484","MCM3AP"
"hsa-miR-484","FASN"
"hsa-miR-484","RAC3"
"hsa-miR-484","TRIM28"
"hsa-miR-484","MDH2"
"hsa-miR-484","SLC2A1"
"hsa-miR-484","SNX11"
"hsa-miR-484","CHCHD2"
"hsa-miR-484","WDR5"
"hsa-miR-484","ATF7IP"
"hsa-miR-484","GRIPAP1"
"hsa-miR-484","PHF23"
"hsa-miR-484","ZNF322"
"hsa-miR-484","TRAF7"
"hsa-miR-484","GANAB"
"hsa-miR-484","FAU"
"hsa-miR-484","RPS9"
"hsa-miR-484","RPLP2"
"hsa-miR-484","MT-ND6"
"hsa-miR-484","MT-CO3"
"hsa-miR-484","SURF2"
"hsa-miR-484","NIBAN2"
"hsa-miR-484","MARS1"
"hsa-miR-485-5p","NFIC"
"hsa-miR-485-5p","CDKN1A"
"hsa-miR-485-5p","HMGA2"
"hsa-miR-485-5p","WNK1"
"hsa-miR-485-5p","MLEC"
"hsa-miR-485-5p","TRAFD1"
"hsa-miR-485-5p","HJURP"
"hsa-miR-485-5p","MAP7D1"
"hsa-miR-485-5p","PLEKHG2"
"hsa-miR-485-5p","YIPF4"
"hsa-miR-485-5p","PLEKHA6"
"hsa-miR-485-5p","ZNF639"
"hsa-miR-485-5p","C2CD4A"
"hsa-miR-485-3p","NTRK3"
"hsa-miR-485-3p","LNPEP"
"hsa-miR-485-3p","SRSF2"
"hsa-miR-485-3p","SKIL"
"hsa-miR-485-3p","TMED10"
"hsa-miR-487a-3p","ACTR3B"
"hsa-miR-487a-3p","SMIM13"
"hsa-miR-511-5p","ZNF711"
"hsa-miR-146b-5p","SERBP1"
"hsa-miR-146b-5p","IRAK1"
"hsa-miR-146b-5p","SQSTM1"
"hsa-miR-146b-5p","SRPRB"
"hsa-miR-146b-5p","KCTD15"
"hsa-miR-146b-5p","BCL7B"
"hsa-miR-146b-5p","FANCF"
"hsa-miR-146b-5p","MOSMO"
"hsa-miR-493-5p","ZMIZ1"
"hsa-miR-493-5p","MT2A"
"hsa-miR-432-5p","SPARC"
"hsa-miR-432-5p","DLG5"
"hsa-miR-432-5p","NES"
"hsa-miR-432-5p","UNC13A"
"hsa-miR-432-5p","PHLDB2"
"hsa-miR-432-5p","PCLO"
"hsa-miR-432-5p","P3H1"
"hsa-miR-494-3p","ZEB1"
"hsa-miR-494-3p","MYC"
"hsa-miR-494-3p","BMI1"
"hsa-miR-494-3p","CXCR4"
"hsa-miR-494-3p","RHOB"
"hsa-miR-494-3p","AKT1"
"hsa-miR-494-3p","DSG2"
"hsa-miR-494-3p","GLO1"
"hsa-miR-494-3p","PDIA3"
"hsa-miR-494-3p","PPP1CC"
"hsa-miR-494-3p","PROS1"
"hsa-miR-494-3p","BASP1"
"hsa-miR-494-3p","KIF2C"
"hsa-miR-494-3p","NPTN"
"hsa-miR-494-3p","CYCS"
"hsa-miR-494-3p","TRIM36"
"hsa-miR-494-3p","DCBLD2"
"hsa-miR-494-3p","HNRNPA3"
"hsa-miR-494-3p","SMIM13"
"hsa-miR-494-3p","ZC3HAV1L"
"hsa-miR-494-3p","ITPRID2"
"hsa-miR-495-3p","CD164"
"hsa-miR-495-3p","BMI1"
"hsa-miR-495-3p","HSPA5"
"hsa-miR-495-3p","HSP90AA1"
"hsa-miR-495-3p","NCAM2"
"hsa-miR-495-3p","PCMT1"
"hsa-miR-495-3p","PRNP"
"hsa-miR-495-3p","CCL2"
"hsa-miR-495-3p","SOX9"
"hsa-miR-495-3p","ZBTB18"
"hsa-miR-495-3p","ZNF460"
"hsa-miR-495-3p","BTF3L4"
"hsa-miR-495-3p","SREK1IP1"
"hsa-miR-495-3p","TMEM170B"
"hsa-miR-495-3p","CNBP"
"hsa-miR-495-3p","MRPL35"
"hsa-miR-193b-3p","PTEN"
"hsa-miR-193b-3p","E2F1"
"hsa-miR-193b-3p","CASP9"
"hsa-miR-193b-3p","TWF1"
"hsa-miR-193b-3p","LASP1"
"hsa-miR-193b-3p","CDCA7"
"hsa-miR-193b-3p","E2F6"
"hsa-miR-193b-3p","ESR1"
"hsa-miR-193b-3p","CDC25A"
"hsa-miR-193b-3p","HMGB1"
"hsa-miR-193b-3p","HADHB"
"hsa-miR-193b-3p","PHF19"
"hsa-miR-193b-3p","CHST14"
"hsa-miR-193b-3p","CTDSP2"
"hsa-miR-193b-3p","MYBL1"
"hsa-miR-193b-3p","CENPJ"
"hsa-miR-193b-3p","PRIM1"
"hsa-miR-193b-3p","IRAK1"
"hsa-miR-193b-3p","TGFBR3"
"hsa-miR-193b-3p","PPIF"
"hsa-miR-193b-3p","STMN1"
"hsa-miR-193b-3p","TYMS"
"hsa-miR-193b-3p","YWHAZ"
"hsa-miR-193b-3p","CCNA2"
"hsa-miR-193b-3p","CDCA5"
"hsa-miR-193b-3p","DNMT1"
"hsa-miR-193b-3p","MCM10"
"hsa-miR-193b-3p","POLE2"
"hsa-miR-193b-3p","KIF22"
"hsa-miR-193b-3p","ATOH8"
"hsa-miR-193b-3p","CDCA4"
"hsa-miR-193b-3p","ERRFI1"
"hsa-miR-193b-3p","FEN1"
"hsa-miR-193b-3p","PLAU"
"hsa-miR-193b-3p","CLIC4"
"hsa-miR-193b-3p","VAV3"
"hsa-miR-193b-3p","ACTN1"
"hsa-miR-193b-3p","ATP1A1"
"hsa-miR-193b-3p","BLM"
"hsa-miR-193b-3p","BUB1B"
"hsa-miR-193b-3p","C1QBP"
"hsa-miR-193b-3p","CDK1"
"hsa-miR-193b-3p","CDC6"
"hsa-miR-193b-3p","CDC20"
"hsa-miR-193b-3p","RCC1"
"hsa-miR-193b-3p","CHEK1"
"hsa-miR-193b-3p","DDB1"
"hsa-miR-193b-3p","AKR1C2"
"hsa-miR-193b-3p","DLX1"
"hsa-miR-193b-3p","DUT"
"hsa-miR-193b-3p","ECH1"
"hsa-miR-193b-3p","ECT2"
"hsa-miR-193b-3p","EPHA2"
"hsa-miR-193b-3p","EIF4B"
"hsa-miR-193b-3p","EP300"
"hsa-miR-193b-3p","EPHX1"
"hsa-miR-193b-3p","FANCA"
"hsa-miR-193b-3p","FANCE"
"hsa-miR-193b-3p","FANCG"
"hsa-miR-193b-3p","GLO1"
"hsa-miR-193b-3p","MSH6"
"hsa-miR-193b-3p","HNRNPL"
"hsa-miR-193b-3p","HPRT1"
"hsa-miR-193b-3p","DNAJA1"
"hsa-miR-193b-3p","HSP90AB1"
"hsa-miR-193b-3p","IDI1"
"hsa-miR-193b-3p","ITPKA"
"hsa-miR-193b-3p","KPNA2"
"hsa-miR-193b-3p","KRT19"
"hsa-miR-193b-3p","LETM1"
"hsa-miR-193b-3p","LOXL1"
"hsa-miR-193b-3p","MAT2A"
"hsa-miR-193b-3p","MAZ"
"hsa-miR-193b-3p","MCM3"
"hsa-miR-193b-3p","MCM4"
"hsa-miR-193b-3p","MCM5"
"hsa-miR-193b-3p","MCM6"
"hsa-miR-193b-3p","MCM7"
"hsa-miR-193b-3p","MAP3K1"
"hsa-miR-193b-3p","MPST"
"hsa-miR-193b-3p","MYLK"
"hsa-miR-193b-3p","NAGA"
"hsa-miR-193b-3p","NFKB2"
"hsa-miR-193b-3p","NUCB1"
"hsa-miR-193b-3p","NUCB2"
"hsa-miR-193b-3p","PCNA"
"hsa-miR-193b-3p","PCNT"
"hsa-miR-193b-3p","PFDN2"
"hsa-miR-193b-3p","PMAIP1"
"hsa-miR-193b-3p","POLD1"
"hsa-miR-193b-3p","POLR2C"
"hsa-miR-193b-3p","PRNP"
"hsa-miR-193b-3p","PTMS"
"hsa-miR-193b-3p","RAB5C"
"hsa-miR-193b-3p","RAC2"
"hsa-miR-193b-3p","RAD51"
"hsa-miR-193b-3p","RFC4"
"hsa-miR-193b-3p","RFC5"
"hsa-miR-193b-3p","RPL9"
"hsa-miR-193b-3p","RPL27A"
"hsa-miR-193b-3p","RRM2"
"hsa-miR-193b-3p","SHMT2"
"hsa-miR-193b-3p","SIX1"
"hsa-miR-193b-3p","SLC1A5"
"hsa-miR-193b-3p","SNRPB"
"hsa-miR-193b-3p","SOAT1"
"hsa-miR-193b-3p","SPTBN2"
"hsa-miR-193b-3p","SURF4"
"hsa-miR-193b-3p","TERT"
"hsa-miR-193b-3p","TK1"
"hsa-miR-193b-3p","PHLDA2"
"hsa-miR-193b-3p","VASP"
"hsa-miR-193b-3p","AIMP2"
"hsa-miR-193b-3p","SLC7A5"
"hsa-miR-193b-3p","CHAF1B"
"hsa-miR-193b-3p","TEAD2"
"hsa-miR-193b-3p","EIF3I"
"hsa-miR-193b-3p","VAMP8"
"hsa-miR-193b-3p","PEX11B"
"hsa-miR-193b-3p","PKMYT1"
"hsa-miR-193b-3p","EXO1"
"hsa-miR-193b-3p","TRIP13"
"hsa-miR-193b-3p","RECQL4"
"hsa-miR-193b-3p","TECR"
"hsa-miR-193b-3p","APOBEC3B"
"hsa-miR-193b-3p","ESPL1"
